Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours,Predicted_Duration_Hours,Absolute_Error_Hours
INC8740,Variant 10,Medium,Service Request,Email,6,3,1.0,1,18,14,0,9.133333333333333,8.91212137836651,0.22121195496682233
INC8741,Variant 2,Low,Bug,Email,4,2,0.0,1,8,8,0,8.583333333333334,10.174575174362664,1.5912418410293299
INC8742,Variant 3,Medium,Service Request,Email,8,3,1.0,0,24,11,0,10.816666666666666,11.894427402998241,1.0777607363315749
INC8743,Variant 1,Low,Bug,Website,6,2,0.0,0,12,13,0,20.283333333333335,19.69865898530482,0.5846743480285141
INC8744,Variant 1,Low,Bug,Email,6,3,0.0,0,18,11,0,21.116666666666667,18.897677966246714,2.2189887004199527
INC8745,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,16,0,31.983333333333334,29.065622927689606,2.917710405643728
INC8746,Variant 3,Low,Service Request,Website,8,5,1.0,0,40,4,0,26.983333333333334,28.458340806878308,1.4750074735449736
INC8747,Variant 3,High,Performance Issue,Email,8,3,1.0,0,24,8,0,4.916666666666667,6.903497839814506,1.9868311731478387
INC8748,Variant 1,Low,Bug,Email,6,3,0.0,0,18,8,0,16.483333333333334,19.01251105134617,2.5291777180128356
INC8749,Variant 1,High,Feature Request,Email,6,2,0.0,0,12,19,0,2.566666666666667,4.108640564373895,1.5419738977072277
INC8750,Variant 3,Low,Maintenance,Website,8,6,1.0,0,48,11,0,27.5,28.030468875260528,0.530468875260528
INC8751,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,14,0,32.06666666666667,25.159084654080505,6.907582012586165
INC8752,Variant 4,Low,Feature Request,Website,7,4,1.0,0,28,13,0,26.7,26.94159739858907,0.2415973985890716
INC8753,Variant 5,Low,Bug,Website,12,5,1.0,1,60,3,0,36.25,35.903234986772446,0.3467650132275537
INC8754,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,16,0,13.55,12.927686307211303,0.6223136927886976
INC8755,Variant 1,High,Service Request,Website,6,3,0.0,0,18,16,0,3.783333333333333,4.767971949469376,0.984638616136043
INC8757,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,20,0,32.95,28.64335621987852,4.306643780121483
INC8758,Variant 12,Medium,Feature Request,Email,6,3,0.0,0,18,16,0,7.016666666666667,8.151678003858878,1.1350113371922115
INC8759,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,13,0,13.2,12.765074272486764,0.4349257275132352
INC8760,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,18,0,27.216666666666665,28.73293858363857,1.516271916971906
INC8761,Variant 3,High,Incident,App,8,4,1.0,0,32,4,1,8.2,7.063844444444447,1.1361555555555523
INC8762,Variant 5,Medium,Service Request,Website,12,5,1.0,1,60,20,0,22.45,19.557239682539677,2.892760317460322
INC8763,Variant 4,Low,Incident,Email,7,5,1.0,0,35,14,0,22.7,22.850300913900945,0.1503009139009457
INC8764,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,8,0,21.316666666666666,21.3795247134039,0.06285804673723305
INC8765,Variant 2,Medium,Bug,Email,4,2,0.0,1,8,14,1,3.783333333333333,4.111171671075838,0.3278383377425049
INC8766,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,5,0,12.916666666666666,12.829482575861855,0.08718409080481138
INC8767,Variant 1,Medium,Incident,Website,6,3,0.0,0,18,6,1,11.3,9.345742746296915,1.9542572537030853
INC8768,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,3,1,4.066666666666666,4.981609004729838,0.9149423380631712
INC8769,Variant 13,High,Bug,Website,11,6,1.0,0,66,1,1,8.05,8.275522805435306,0.22552280543530578
INC8770,Variant 1,Medium,Technical Issue,Website,6,2,0.0,0,12,0,0,10.683333333333334,9.86733277748169,0.8160005558516428
INC8771,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,16,0,13.033333333333333,12.452623468447836,0.5807098648854971
INC8772,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,16,0,14.733333333333333,13.391630610686997,1.3417027226463354
INC8773,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,6,0,9.866666666666667,13.588114269245638,3.721447602578971
INC8774,Variant 3,High,Performance Issue,App,8,4,1.0,0,32,17,0,6.633333333333334,6.649578064373901,0.016244731040567117
INC8775,Variant 9,Medium,Incident,Website,10,4,1.0,0,40,1,0,15.9,16.9099467372134,1.009946737213399
INC8776,Variant 1,High,Incident,Email,6,2,0.0,0,12,17,1,4.6,4.790126438993109,0.19012643899310966
INC8777,Variant 8,Medium,Feature Request,Email,10,3,0.0,0,30,17,1,14.0,16.46105132275132,2.46105132275132
INC8778,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,22,0,26.366666666666667,26.255463834930516,0.11120283173615064
INC8779,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,17,1,27.966666666666665,25.29400826935411,2.6726583973125564
INC8780,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,22,0,9.266666666666667,9.374605960474716,0.10793929380804812
INC8781,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,2,0,12.533333333333333,12.557786412533734,0.024453079200400296
INC8782,Variant 9,Medium,Service Request,App,10,5,1.0,0,50,13,0,22.75,19.501367239858908,3.248632760141092
INC8783,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,10,0,14.616666666666667,13.766473687269514,0.8501929793971534
INC8784,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,5,0,14.25,13.179573159377624,1.0704268406223765
INC8785,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,19,1,9.233333333333333,9.340068446368445,0.1067351130351124
INC8786,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,17,1,14.383333333333333,14.1883863736572,0.19494695967613218
INC8787,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,22,1,8.483333333333333,9.177114929052424,0.6937815957190914
INC8788,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,18,0,12.366666666666667,13.645102710406873,1.2784360437402054
INC8789,Variant 3,High,Feature Request,Email,8,4,1.0,0,32,0,1,6.033333333333333,6.08486885121052,0.0515355178771868
INC8790,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,1,1,32.583333333333336,28.10892975034223,4.474403582991105
INC8791,Variant 1,Low,Technical Issue,Email,6,3,0.0,0,18,20,0,18.05,17.587074894858223,0.4629251051417782
INC8792,Variant 1,Low,Bug,App,6,3,0.0,0,18,9,0,17.9,19.087092190493063,1.1870921904930647
INC8793,Variant 3,Low,Incident,Website,8,5,1.0,0,40,0,0,28.75,27.434009103550775,1.3159908964492253
INC8794,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,14,0,20.366666666666667,21.009671087862756,0.643004421196089
INC8795,Variant 3,Low,Service Request,Website,8,5,1.0,0,40,20,0,31.5,27.880072707539355,3.6199272924606447
INC8796,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,12,1,26.533333333333335,26.31285383963352,0.22047949369981623
INC8797,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,4,1,11.483333333333333,12.708747472743301,1.2254141394099687
INC8798,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,1,0,13.083333333333334,13.13216959095475,0.04883625762141541
INC8799,Variant 7,High,Bug,Email,15,9,3.0,0,135,9,0,11.016666666666667,10.243770304232802,0.7728963624338654
INC8800,Variant 1,Low,Maintenance,Website,6,2,0.0,0,12,1,0,20.766666666666666,19.282965144269312,1.4837015223973538
INC8801,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,3,0,7.2,6.875044179894183,0.32495582010581714
INC8802,Variant 1,Medium,Technical Issue,Website,6,3,0.0,0,18,7,0,9.35,8.644461061006893,0.7055389389931062
INC8803,Variant 7,High,Bug,Website,15,8,3.0,0,120,22,1,10.066666666666666,10.46868533950616,0.40201867283949433
INC8804,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,22,0,12.483333333333333,12.900990415769689,0.4176570824363566
INC8805,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,0,13.75,13.10808321134289,0.6419167886571095
INC8806,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,19,0,7.05,8.86369491434492,1.8136949143449206
INC8807,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,12,0,16.033333333333335,13.681963687057314,2.351369646276021
INC8808,Variant 4,Low,Service Request,Email,7,6,1.0,0,42,1,0,23.983333333333334,25.042925705467397,1.0595923721340625
INC8809,Variant 4,Low,Feature Request,Email,7,5,1.0,0,35,0,0,21.95,24.53433358770859,2.584333587708592
INC8810,Variant 1,Low,Bug,Email,6,3,0.0,0,18,1,0,19.583333333333332,19.02860499946248,0.5547283338708517
INC8812,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,11,1,8.933333333333334,8.356216098162912,0.5771172351704212
INC8813,Variant 1,High,Feature Request,Phone,6,2,0.0,0,12,17,1,5.133333333333334,5.232944514590351,0.09961118125701685
INC8814,Variant 6,Medium,Bug,Website,10,5,2.0,0,50,14,0,11.966666666666667,15.7244406204906,3.757773953823934
INC8815,Variant 3,Low,Performance Issue,Phone,8,4,1.0,0,32,1,0,33.13333333333333,29.60183964183962,3.5314936914937114
INC8816,Variant 3,Medium,Technical Issue,Email,8,5,1.0,0,40,4,0,14.8,14.17921029541447,0.6207897045855315
INC8817,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,1,0,25.05,26.586236459836492,1.5362364598364913
INC8818,Variant 1,High,Maintenance,Website,6,3,0.0,0,18,8,0,5.216666666666667,4.686762564872494,0.5299041017941724
INC8819,Variant 1,Low,Bug,Website,6,2,0.0,0,12,20,0,23.3,19.050806226258313,4.249193773741688
INC8820,Variant 3,Low,Performance Issue,Email,8,3,1.0,0,24,8,0,29.966666666666665,28.063176383338874,1.9034902833277911
INC8821,Variant 3,Medium,Feature Request,App,8,3,1.0,0,24,13,1,14.933333333333334,13.525938337742497,1.4073949955908365
INC8822,Variant 1,Low,Service Request,Email,6,3,0.0,0,18,18,0,16.4,19.948876807143474,3.5488768071434755
INC8823,Variant 1,Low,Incident,Email,6,3,0.0,0,18,6,0,15.083333333333334,19.231258785042108,4.147925451708774
INC8824,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,11,0,30.95,26.933641897146074,4.016358102853925
INC8825,Variant 7,High,Bug,Website,15,8,3.0,0,120,4,0,11.633333333333333,10.42626113315696,1.2070722001763734
INC8826,Variant 5,Low,Feature Request,Email,12,6,1.0,1,72,10,1,34.35,34.958289373897706,0.6082893738977049
INC8827,Variant 1,Medium,Maintenance,Email,6,3,0.0,0,18,16,0,8.8,9.493027203891783,0.6930272038917824
INC8828,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,14,0,17.3,19.670036014448513,2.3700360144485124
INC8829,Variant 7,High,Bug,Website,15,9,3.0,0,135,0,0,11.966666666666667,10.598277998236329,1.3683886684303381
INC8830,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,6,0,11.7,13.048206096897134,1.348206096897135
INC8831,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,12,0,31.35,29.18589398729447,2.164106012705531
INC8832,Variant 3,Medium,Incident,Website,8,3,1.0,0,24,6,0,14.533333333333333,13.082721944424113,1.4506113889092198
INC8833,Variant 3,Low,Performance Issue,Phone,8,4,1.0,0,32,18,0,24.7,28.402876919685234,3.7028769196852345
INC8834,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,6,0,12.016666666666667,13.806041355279522,1.7893746886128543
INC8835,Variant 1,Medium,Feature Request,Phone,6,3,0.0,0,18,2,1,10.383333333333333,9.930867289137892,0.45246604419544134
INC8837,Variant 3,Low,Incident,App,8,4,1.0,0,32,17,0,29.233333333333334,28.581148677248663,0.6521846560846711
INC8838,Variant 1,High,Bug,Website,6,3,0.0,0,18,18,1,4.25,4.325154039409834,0.075154039409834
INC8839,Variant 1,Low,Bug,Email,6,3,0.0,0,18,3,0,19.416666666666668,17.65370747674166,1.7629591899250094
INC8840,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,22,1,23.683333333333334,24.991839027176542,1.308505693843209
INC8841,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,13,0,20.75,21.31392007575756,0.5639200757575615
INC8842,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,4,0,15.733333333333333,13.143818414610093,2.589514918723239
INC8843,Variant 6,Low,Technical Issue,Website,10,6,2.0,0,60,18,0,30.9,30.42533154761902,0.4746684523809783
INC8844,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,3,1,6.05,6.733299609540787,0.6832996095407875
INC8845,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,14,0,12.433333333333334,12.987385827948469,0.5540524946151351
INC8846,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,20,1,11.033333333333333,13.523034535680354,2.489701202347021
INC8847,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,1,0,21.65,27.29108443824693,5.641084438246931
INC8848,Variant 1,Medium,Maintenance,App,6,3,0.0,0,18,23,0,8.133333333333333,8.859287471594637,0.7259541382613044
INC8849,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,5,0,12.5,13.988206671877519,1.4882066718775189
INC8850,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,12,1,16.15,13.69818518995529,2.4518148100447092
INC8851,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,14,0,13.983333333333333,13.700693766191934,0.2826395671413984
INC8852,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,22,0,18.816666666666666,17.98901300190371,0.8276536647629555
INC8853,Variant 1,High,Bug,Website,6,2,0.0,0,12,3,1,5.533333333333333,4.944332705026455,0.589000628306878
INC8854,Variant 11,Low,Bug,Email,6,3,0.0,0,18,22,0,21.133333333333333,20.315464758131306,0.8178685752020272
INC8855,Variant 8,High,Bug,Phone,10,3,0.0,0,30,3,0,8.6,9.172167165704659,0.5721671657046592
INC8856,Variant 6,High,Technical Issue,Email,10,8,2.0,0,80,5,0,8.216666666666667,7.994900044091707,0.22176662257496016
INC8857,Variant 4,High,Incident,Website,7,5,1.0,0,35,1,0,4.5,6.0543283509700165,1.5543283509700165
INC8858,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,12,0,9.35,12.911232005267314,3.561232005267314
INC8859,Variant 3,High,Technical Issue,Website,8,5,1.0,0,40,21,0,8.6,7.946291580333255,0.6537084196667449
INC8860,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,16,1,25.15,23.538180559563926,1.6118194404360722
INC8861,Variant 13,Medium,Feature Request,Website,11,5,1.0,0,55,10,0,19.883333333333333,19.46956977513227,0.4137635582010617
INC8862,Variant 1,High,Performance Issue,Website,6,2,0.0,0,12,19,0,3.783333333333333,4.340265798861635,0.5569324655283019
INC8863,Variant 1,Low,Performance Issue,Email,6,2,0.0,0,12,2,0,18.433333333333334,17.88660308641974,0.5467302469135937
INC8864,Variant 4,Medium,Feature Request,Website,7,4,1.0,0,28,5,0,12.333333333333334,12.886345037678351,0.5530117043450176
INC8865,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,11,1,24.05,23.204749971941624,0.845250028058377
INC8866,Variant 4,Low,Incident,Website,7,5,1.0,0,35,2,0,22.366666666666667,24.99723000440918,2.6305633377425117
INC8867,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,17,0,7.0,8.592716219323723,1.592716219323723
INC8868,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,14,0,26.8,26.773822076226235,0.0261779237737656
INC8869,Variant 1,Medium,Maintenance,Website,6,3,0.0,0,18,21,1,8.383333333333333,9.140731154647822,0.7573978213144894
INC8870,Variant 3,High,Technical Issue,Website,8,4,1.0,0,32,15,0,5.033333333333333,6.09198797151922,1.058654638185887
INC8871,Variant 1,Medium,Performance Issue,App,6,2,0.0,0,12,5,0,11.0,9.67735467973385,1.3226453202661492
INC8872,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,2,0,3.5833333333333335,4.688347915664583,1.1050145823312492
INC8873,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,16,0,8.9,7.319014478885308,1.580985521114692
INC8874,Variant 4,Medium,Service Request,Email,7,3,1.0,0,21,10,1,14.583333333333334,13.609545238095224,0.9737880952381097
INC8875,Variant 1,High,Incident,Website,6,3,0.0,0,18,17,0,4.0,4.527752508910843,0.5277525089108428
INC8876,Variant 1,Low,Maintenance,Email,6,3,0.0,0,18,19,0,18.166666666666668,18.351040327034095,0.1843736603674273
INC8877,Variant 3,Medium,Incident,App,8,5,1.0,0,40,15,0,16.333333333333332,13.836034051424251,2.497299281909081
INC8878,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,5,0,15.033333333333333,13.179573159377624,1.8537601739557097
INC8879,Variant 12,Medium,Bug,Website,6,3,0.0,0,18,12,0,8.233333333333333,8.836086076307302,0.6027527429739692
INC8880,Variant 8,High,Incident,Email,10,3,0.0,0,30,22,1,9.566666666666666,9.305373082010576,0.26129358465609087
INC8881,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,6,0,15.116666666666667,13.333934852712677,1.7827318139539905
INC8882,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,15,0,9.7,8.943718304873615,0.7562816951263844
INC8883,Variant 2,Medium,Service Request,Email,4,2,0.0,1,8,11,0,5.216666666666667,5.1202362213403845,0.09643044532628231
INC8884,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,5,1,6.9,8.019199094115766,1.119199094115766
INC8885,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,0,0,19.733333333333334,17.95422673961841,1.7791065937149249
INC8886,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,13,0,25.466666666666665,26.400261407959324,0.9335947412926586
INC8887,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,6,0,11.983333333333333,12.847929141986366,0.8645958086530339
INC8888,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,12,0,10.383333333333333,8.886215428861261,1.4971179044720717
INC8889,Variant 4,Medium,Bug,Email,7,6,1.0,0,42,19,0,16.716666666666665,13.76922325837743,2.947443408289235
INC8890,Variant 10,Low,Bug,App,6,4,1.0,1,24,11,0,14.566666666666666,17.988135449735466,3.4214687830688
INC8891,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,0,1,11.233333333333333,12.140914287718449,0.9075809543851161
INC8892,Variant 3,Low,Technical Issue,Website,8,3,1.0,0,24,14,0,26.866666666666667,25.79034199134197,1.0763246753246989
INC8893,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,13,1,9.0,8.56802332374415,0.4319766762558501
INC8894,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,10,1,22.016666666666666,22.731753627391125,0.7150869607244594
INC8895,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,3,1,15.883333333333333,17.231465461082124,1.3481321277487908
INC8896,Variant 3,High,Performance Issue,Phone,8,4,1.0,0,32,14,1,6.933333333333334,6.8551287037037065,0.07820462962962704
INC8897,Variant 3,High,Service Request,Email,8,5,1.0,0,40,6,0,5.616666666666666,6.381053685666191,0.7643870189995248
INC8898,Variant 3,High,Service Request,Website,8,5,1.0,0,40,8,0,5.2,6.255747023809525,1.0557470238095252
INC8899,Variant 4,Low,Service Request,Email,7,5,1.0,0,35,9,0,24.9,26.15981234567901,1.2598123456790127
INC8900,Variant 5,Medium,Technical Issue,Website,12,4,1.0,1,48,7,0,17.066666666666666,18.01851111111112,0.951844444444454
INC8901,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,21,1,6.116666666666666,6.5620930216388595,0.4454263549721933
INC8902,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,1,0,8.916666666666666,8.442557527811696,0.4741091388549705
INC8903,Variant 4,High,Bug,Website,7,4,1.0,0,28,8,0,6.1,6.771191468253969,0.6711914682539692
INC8904,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,7,1,21.8,27.36102691374982,5.561026913749821
INC8905,Variant 12,Medium,Maintenance,Email,6,2,0.0,0,12,11,1,9.066666666666666,9.02546448212282,0.041202184543847054
INC8906,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,15,0,6.45,8.710052729215233,2.260052729215233
INC8907,Variant 4,Medium,Feature Request,Website,7,5,1.0,0,35,5,0,12.883333333333333,12.729682465528285,0.1536508678050481
INC8908,Variant 1,Low,Performance Issue,App,6,2,0.0,0,12,13,1,19.716666666666665,19.09040297110296,0.6262636955637042
INC8909,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,10,0,9.9,9.27145370909954,0.6285462909004611
INC8910,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,14,1,14.9,13.713182303190633,1.186817696809367
INC8911,Variant 3,High,Technical Issue,Email,8,4,1.0,0,32,7,0,6.566666666666666,6.510842901234563,0.055823765432103656
INC8912,Variant 4,High,Bug,Email,7,4,1.0,0,28,11,1,5.066666666666666,5.819618011463841,0.7529513447971743
INC8913,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,3,1,25.416666666666668,29.125870600849787,3.709203934183119
INC8914,Variant 1,Medium,Maintenance,Website,6,3,0.0,0,18,10,0,7.283333333333333,8.55537895742625,1.2720456240929163
INC8915,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,22,0,14.2,13.916886812593894,0.283113187406105
INC8916,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,0,1,7.433333333333334,8.839638293650788,1.4063049603174544
INC8917,Variant 11,Medium,Bug,Email,6,2,0.0,0,12,11,1,7.416666666666667,8.034934193121689,0.6182675264550221
INC8918,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,20,0,11.233333333333333,12.61698254970338,1.3836492163700473
INC8919,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,6,1,8.566666666666666,8.905468686252016,0.3388020195853496
INC8920,Variant 5,Low,Bug,Email,12,5,1.0,1,60,9,1,33.15,35.05356937830688,1.9035693783068837
INC8921,Variant 1,High,Incident,Email,6,3,0.0,0,18,1,1,4.216666666666667,4.594813423921754,0.3781467572550872
INC8922,Variant 1,High,Service Request,Email,6,2,0.0,0,12,0,1,4.933333333333334,4.743460794452466,0.1898725388808673
INC8923,Variant 2,Medium,Incident,App,4,3,0.0,1,12,15,0,6.416666666666667,5.551445083774252,0.8652215828924152
INC8924,Variant 2,Medium,Feature Request,Email,4,2,0.0,1,8,19,0,5.566666666666666,5.768671488696486,0.20200482202981984
INC8925,Variant 12,Low,Feature Request,Email,6,3,0.0,0,18,16,0,18.966666666666665,19.45439446718407,0.48772780051740483
INC8926,Variant 3,High,Feature Request,Website,8,4,1.0,0,32,15,1,5.2,6.192614486439488,0.9926144864394875
INC8927,Variant 3,Low,Incident,Email,8,5,1.0,0,40,13,0,24.4,27.885944122788988,3.4859441227889896
INC8928,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,10,1,10.166666666666666,9.191956891091031,0.9747097755756347
INC8929,Variant 4,Low,Bug,Website,7,5,1.0,0,35,3,0,28.5,25.821974210357556,2.6780257896424438
INC8930,Variant 7,Medium,Bug,Email,15,6,3.0,0,90,8,1,22.483333333333334,22.00560838497923,0.47772494835410484
INC8931,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,0,1,17.583333333333332,17.70035345256594,0.11702011923260613
INC8932,Variant 1,Medium,Bug,App,6,3,0.0,0,18,13,0,6.983333333333333,8.09331813032646,1.1099847969931274
INC8933,Variant 3,High,Performance Issue,Email,8,3,1.0,0,24,15,1,5.783333333333333,6.844095502645501,1.0607621693121674
INC8934,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,18,0,12.633333333333333,13.19893835084669,0.5656050175133576
INC8935,Variant 1,Low,Bug,Website,6,3,0.0,0,18,20,1,14.466666666666667,17.51419711977839,3.047530453111724
INC8936,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,13,0,7.033333333333333,6.251508569825228,0.781824763508105
INC8937,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,5,1,12.433333333333334,9.342589995190007,3.0907433381433265
INC8938,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,10,0,9.766666666666667,9.219394203776424,0.547272462890243
INC8939,Variant 11,Medium,Feature Request,Website,6,3,0.0,0,18,21,0,7.716666666666667,9.311478061754258,1.594811395087591
INC8940,Variant 1,Low,Bug,Website,6,3,0.0,0,18,5,0,21.55,18.873777133360463,2.676222866639538
INC8941,Variant 3,Medium,Feature Request,Website,8,3,1.0,0,24,6,1,14.766666666666667,13.975154412562743,0.7915122541039246
INC8942,Variant 3,High,Incident,Email,8,5,1.0,0,40,17,0,7.65,6.590720769199933,1.0592792308000671
INC8943,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,5,0,9.8,9.52106761194954,0.2789323880504604
INC8944,Variant 1,Medium,Maintenance,Email,6,3,0.0,0,18,22,1,7.583333333333333,8.522047709235201,0.9387143759018679
INC8945,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,16,0,11.25,9.109959877377522,2.1400401226224783
INC8946,Variant 1,High,Bug,Website,6,3,0.0,0,18,10,0,3.8,4.249915452938489,0.4499154529384892
INC8947,Variant 3,Medium,Technical Issue,Website,8,4,1.0,0,32,16,1,14.283333333333333,13.607798081922754,0.6755352514105795
INC8949,Variant 3,Medium,Performance Issue,App,8,5,1.0,0,40,10,0,15.133333333333333,14.334652870048515,0.7986804632848177
INC8950,Variant 3,High,Performance Issue,Website,8,6,1.0,0,48,0,1,7.366666666666666,6.734724456870293,0.6319422097963736
INC8951,Variant 5,Medium,Bug,Website,12,6,1.0,1,72,18,1,18.066666666666666,18.456440630511466,0.38977396384479945
INC8952,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,5,1,25.8,27.581402080327074,1.781402080327073
INC8953,Variant 13,Medium,Bug,Website,11,6,1.0,0,66,15,1,17.416666666666668,18.32754140211641,0.9108747354497417
INC8954,Variant 3,Medium,Maintenance,Email,8,5,1.0,0,40,15,0,13.483333333333333,12.803777491943418,0.6795558413899148
INC8955,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,8,0,9.466666666666667,9.516335015406705,0.049668348740038226
INC8956,Variant 3,Medium,Feature Request,Email,8,3,1.0,0,24,14,0,15.333333333333334,13.398293670835354,1.9350396624979798
INC8957,Variant 3,Low,Maintenance,Email,8,3,1.0,0,24,16,1,26.816666666666666,27.208163580246897,0.3914969135802302
INC8958,Variant 1,Low,Incident,Email,6,3,0.0,0,18,9,0,20.033333333333335,19.530587746204418,0.502745587128917
INC8959,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,15,1,5.483333333333333,4.954192682780185,0.5291406505531482
INC8960,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,10,1,7.816666666666666,6.2506169921899115,1.566049674476755
INC8961,Variant 1,High,Service Request,Email,6,3,0.0,0,18,11,1,3.7,4.410100078933412,0.7101000789334115
INC8962,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,11,1,13.716666666666667,13.427680346042845,0.2889863206238221
INC8963,Variant 3,Low,Incident,App,8,5,1.0,0,40,8,1,25.333333333333332,26.314993298059974,0.9816599647266422
INC8964,Variant 6,Low,Bug,Phone,10,6,2.0,0,60,0,0,30.983333333333334,33.18740854978358,2.204075216450242
INC8965,Variant 1,High,Service Request,Website,6,3,0.0,0,18,8,0,4.45,4.163982556069566,0.28601744393043393
INC8966,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,1,0,7.75,8.837941558688339,1.087941558688339
