Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours
INC29557,Variant 3,Low,Incident,Email,8,3,1.0,0,24,6,0,28.683333333333334
INC29558,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,22,0,33.13333333333333
INC29559,Variant 2,High,Service Request,Website,4,3,0.0,1,12,4,0,1.2
INC2956,Variant 1,Medium,Feature Request,Phone,6,3,0.0,0,18,14,0,9.3
INC29560,Variant 3,High,Feature Request,Phone,8,5,1.0,0,40,1,0,6.783333333333333
INC29561,Variant 1,Low,Bug,Email,6,3,0.0,0,18,7,0,21.483333333333334
INC29562,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,22,0,13.45
INC29563,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,17,0,12.433333333333334
INC29564,Variant 4,Medium,Bug,Website,7,3,1.0,0,21,5,0,10.416666666666666
INC29565,Variant 1,Medium,Incident,Phone,6,2,0.0,0,12,10,0,9.15
INC29566,Variant 3,Medium,Performance Issue,Phone,8,5,1.0,0,40,2,1,13.9
INC29567,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,9,0,14.033333333333333
INC29568,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,9,0,7.0
INC29569,Variant 9,Medium,Performance Issue,Website,10,5,1.0,0,50,6,0,18.15
INC2957,Variant 4,High,Feature Request,Website,7,5,1.0,0,35,23,1,4.95
INC29570,Variant 3,Low,Incident,Email,8,5,1.0,0,40,4,0,30.716666666666665
INC29571,Variant 6,Medium,Bug,Website,10,8,2.0,0,80,7,0,14.283333333333333
INC29572,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,15,0,15.916666666666666
INC29573,Variant 1,High,Technical Issue,Email,6,3,0.0,0,18,11,0,3.8666666666666667
INC29574,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,8,0,10.883333333333333
INC29575,Variant 5,Medium,Incident,Email,12,6,1.0,1,72,6,1,17.883333333333333
INC29576,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,7,1,15.9
INC29577,Variant 1,High,Bug,Email,6,3,0.0,0,18,22,0,4.283333333333333
INC29578,Variant 1,Low,Incident,Website,6,2,0.0,0,12,4,1,17.85
INC29579,Variant 5,Medium,Bug,Email,12,5,1.0,1,60,15,0,17.283333333333335
INC2958,Variant 6,Low,Bug,Phone,10,5,2.0,0,50,12,1,28.383333333333333
INC29580,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,13,0,26.1
INC29581,Variant 9,High,Service Request,Website,10,3,1.0,0,30,23,0,8.266666666666667
INC29582,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,23,0,27.85
INC29583,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,12,0,15.55
INC29584,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,0,1,21.35
INC29585,Variant 1,Medium,Performance Issue,Email,6,2,0.0,0,12,10,1,9.016666666666667
INC29586,Variant 1,High,Performance Issue,Website,6,2,0.0,0,12,11,1,5.233333333333333
INC29587,Variant 8,Medium,Bug,Email,10,3,0.0,0,30,2,1,19.466666666666665
INC29588,Variant 5,Medium,Bug,Website,12,6,1.0,1,72,5,0,19.383333333333333
INC29589,Variant 1,High,Performance Issue,Website,6,3,0.0,0,18,6,1,4.516666666666667
INC2959,Variant 3,High,Feature Request,Email,8,4,1.0,0,32,8,0,6.416666666666667
INC29590,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,14,1,13.566666666666666
INC29591,Variant 1,Low,Bug,Email,6,2,0.0,0,12,17,0,20.3
INC29592,Variant 4,Medium,Service Request,Email,7,3,1.0,0,21,6,0,12.2
INC29593,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,14,1,12.816666666666666
INC29594,Variant 12,High,Bug,Website,6,2,0.0,0,12,17,0,5.55
INC29595,Variant 1,High,Performance Issue,Website,6,2,0.0,0,12,2,0,4.0
INC29596,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,6,1,9.766666666666667
INC29597,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,13,0,16.0
INC29598,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,14,0,10.983333333333333
INC29599,Variant 1,Medium,Performance Issue,App,6,3,0.0,0,18,20,0,6.983333333333333
INC2960,Variant 1,Low,Performance Issue,Website,6,2,0.0,0,12,15,0,14.8
INC29600,Variant 2,Low,Feature Request,Email,4,3,0.0,1,12,4,0,12.033333333333333
INC29601,Variant 1,High,Bug,Email,6,2,0.0,0,12,8,0,4.5
INC29602,Variant 1,Low,Bug,App,6,2,0.0,0,12,23,0,21.316666666666666
INC29603,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,7,1,14.016666666666667
INC29604,Variant 3,Low,Incident,Email,8,3,1.0,0,24,16,1,25.35
INC29605,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,7,0,11.483333333333333
INC29606,Variant 3,Low,Maintenance,Website,8,5,1.0,0,40,17,1,27.366666666666667
INC29607,Variant 1,High,Service Request,Website,6,3,0.0,0,18,19,0,5.1
INC29608,Variant 3,Medium,Maintenance,Email,8,4,1.0,0,32,20,0,12.416666666666666
INC29609,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,11,1,13.2
INC2961,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,6,0,12.583333333333334
INC29610,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,3,0,7.366666666666666
INC29611,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,15,0,32.15
INC29612,Variant 1,High,Bug,Website,6,3,0.0,0,18,9,0,4.433333333333334
INC29613,Variant 3,Low,Incident,Website,8,5,1.0,0,40,5,1,26.8
INC29614,Variant 4,Medium,Performance Issue,Email,7,4,1.0,0,28,17,0,12.083333333333334
INC29615,Variant 2,Medium,Incident,Email,4,2,0.0,1,8,19,0,4.05
INC29616,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,22,0,8.166666666666666
INC29617,Variant 1,Medium,Technical Issue,Email,6,3,0.0,0,18,21,1,10.366666666666667
INC29618,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,4,1,5.083333333333333
INC29619,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,21,1,13.133333333333333
INC2962,Variant 3,Low,Feature Request,Website,8,3,1.0,0,24,21,0,28.7
INC29620,Variant 1,High,Bug,Website,6,2,0.0,0,12,9,0,2.45
INC29621,Variant 2,High,Service Request,Website,4,2,0.0,1,8,7,0,1.8166666666666667
INC29622,Variant 4,Low,Incident,Website,7,4,1.0,0,28,3,1,18.233333333333334
INC29623,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,2,1,9.65
INC29624,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,21,0,11.633333333333333
INC29625,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,6,0,34.11666666666667
INC29626,Variant 1,Low,Maintenance,Website,6,3,0.0,0,18,2,1,14.633333333333333
INC29627,Variant 3,Low,Incident,Phone,8,5,1.0,0,40,3,0,23.966666666666665
INC29628,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,7,0,9.566666666666666
INC29629,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,23,1,11.383333333333333
INC2963,Variant 5,Low,Bug,App,12,6,1.0,1,72,5,1,34.2
INC29630,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,17,0,9.066666666666666
INC29631,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,7,1,23.85
INC29632,Variant 1,Low,Bug,Email,6,3,0.0,0,18,21,0,14.816666666666666
INC29633,Variant 3,Medium,Maintenance,Website,8,4,1.0,0,32,16,0,13.483333333333333
INC29634,Variant 1,Low,Service Request,Phone,6,2,0.0,0,12,0,0,16.85
INC29635,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,15,0,14.566666666666666
INC29636,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,2,1,30.433333333333334
INC29637,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,3,1,27.933333333333334
INC29638,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,9,1,14.516666666666667
INC29639,Variant 4,Low,Feature Request,Phone,7,5,1.0,0,35,18,0,26.333333333333332
INC2964,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,9,0,15.233333333333333
INC29640,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,18,0,12.283333333333333
INC29641,Variant 3,Low,Maintenance,Phone,8,6,1.0,0,48,11,1,26.133333333333333
INC29642,Variant 1,Medium,Technical Issue,Website,6,2,0.0,0,12,1,0,7.316666666666666
INC29643,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,18,0,13.583333333333334
INC29644,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,5,0,10.466666666666667
INC29645,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,9,0,18.683333333333334
INC29646,Variant 11,Low,Performance Issue,Website,6,3,0.0,0,18,16,1,16.75
INC29647,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,16,1,13.2
INC29648,Variant 9,Medium,Technical Issue,Email,10,4,1.0,0,40,16,0,17.716666666666665
INC29649,Variant 3,Medium,Feature Request,Website,8,3,1.0,0,24,19,1,14.583333333333334
INC2965,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,2,1,5.2
INC29650,Variant 3,High,Maintenance,Website,8,4,1.0,0,32,10,0,6.583333333333333
INC29651,Variant 3,High,Service Request,Email,8,4,1.0,0,32,10,0,5.283333333333333
INC29652,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,16,0,15.233333333333333
INC29653,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,10,0,12.283333333333333
INC29655,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,14,1,9.433333333333334
INC29656,Variant 3,Low,Incident,Email,8,5,1.0,0,40,16,1,26.666666666666668
INC29657,Variant 3,High,Maintenance,Website,8,4,1.0,0,32,6,0,7.8
INC29658,Variant 8,Medium,Performance Issue,Website,10,2,0.0,0,20,3,0,15.916666666666666
INC29659,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,2,0,17.8
INC2966,Variant 4,Medium,Feature Request,Email,7,4,1.0,0,28,3,0,13.283333333333333
INC29660,Variant 3,Medium,Maintenance,Email,8,5,1.0,0,40,12,0,12.5
INC29661,Variant 3,Low,Performance Issue,Website,8,6,1.0,0,48,1,0,25.883333333333333
INC29662,Variant 6,Low,Incident,Email,10,5,2.0,0,50,17,0,30.583333333333332
INC29663,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,8,0,32.31666666666667
INC29664,Variant 3,High,Incident,Email,8,5,1.0,0,40,11,1,6.283333333333333
INC29665,Variant 9,High,Bug,Email,10,4,1.0,0,40,13,0,9.033333333333333
INC29667,Variant 3,High,Service Request,Email,8,5,1.0,0,40,18,0,6.55
INC29668,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,20,0,11.216666666666667
INC29669,Variant 3,Medium,Service Request,Email,8,6,1.0,0,48,16,0,13.116666666666667
INC2967,Variant 1,Low,Feature Request,Website,6,2,0.0,0,12,0,1,21.216666666666665
INC29670,Variant 1,Medium,Service Request,Email,6,2,0.0,0,12,9,1,8.183333333333334
INC29671,Variant 11,Medium,Service Request,Email,6,3,0.0,0,18,20,0,8.966666666666667
INC29672,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,13,0,14.616666666666667
INC29673,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,7,0,11.716666666666667
INC29674,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,21,0,9.133333333333333
INC29675,Variant 3,Low,Performance Issue,Website,8,6,1.0,0,48,20,0,25.116666666666667
INC29676,Variant 1,High,Technical Issue,Email,6,2,0.0,0,12,19,0,6.45
INC29677,Variant 1,Low,Maintenance,Website,6,3,0.0,0,18,19,0,19.05
INC29678,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,4,0,10.6
INC29679,Variant 3,Medium,Feature Request,Website,8,6,1.0,0,48,10,0,13.433333333333334
INC2968,Variant 1,Low,Incident,Email,6,2,0.0,0,12,19,1,20.25
INC29680,Variant 3,High,Performance Issue,Website,8,3,1.0,0,24,16,0,6.55
INC29681,Variant 4,Medium,Feature Request,Phone,7,6,1.0,0,42,0,0,11.083333333333334
INC29682,Variant 1,Low,Bug,Email,6,2,0.0,0,12,4,0,17.633333333333333
INC29683,Variant 9,Low,Performance Issue,Website,10,5,1.0,0,50,11,0,32.81666666666667
INC29684,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,22,0,27.883333333333333
INC29685,Variant 3,Medium,Performance Issue,App,8,6,1.0,0,48,8,1,13.05
INC29686,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,16,0,11.283333333333333
INC29687,Variant 1,High,Technical Issue,Website,6,3,0.0,0,18,7,0,3.45
INC29688,Variant 9,High,Performance Issue,Email,10,5,1.0,0,50,0,1,9.0
INC29689,Variant 1,Medium,Feature Request,Phone,6,3,0.0,0,18,12,0,8.866666666666667
INC2969,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,7,1,21.033333333333335
INC29690,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,10,0,11.483333333333333
INC29691,Variant 2,High,Technical Issue,Website,4,2,0.0,1,8,17,0,2.5166666666666666
INC29693,Variant 2,Medium,Bug,Website,4,3,0.0,1,12,1,0,4.466666666666667
INC29694,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,12,0,14.266666666666667
INC29695,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,19,0,9.05
INC29696,Variant 1,Medium,Bug,App,6,2,0.0,0,12,19,1,10.566666666666666
INC29697,Variant 1,High,Maintenance,Email,6,3,0.0,0,18,16,0,4.1
INC29698,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,11,0,9.183333333333334
INC29699,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,17,0,9.0
INC2970,Variant 1,Low,Maintenance,Email,6,3,0.0,0,18,9,1,23.666666666666668
INC29700,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,4,0,9.833333333333334
INC29701,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,1,1,12.933333333333334
INC29702,Variant 2,High,Service Request,Email,4,2,0.0,1,8,4,0,2.15
INC29703,Variant 2,Low,Incident,Website,4,2,0.0,1,8,1,0,11.75
INC29704,Variant 11,High,Service Request,Email,6,3,0.0,0,18,23,0,4.433333333333334
INC29705,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,15,0,22.0
INC29706,Variant 1,High,Performance Issue,Email,6,3,0.0,0,18,22,1,3.95
INC29707,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,6,1,5.433333333333334
INC29708,Variant 3,Low,Technical Issue,Website,8,4,1.0,0,32,22,1,25.4
INC29709,Variant 12,Medium,Performance Issue,Email,6,3,0.0,0,18,21,1,8.733333333333333
INC2971,Variant 1,Low,Service Request,Email,6,3,0.0,0,18,11,0,16.05
INC29710,Variant 1,Medium,Incident,App,6,3,0.0,0,18,1,0,11.033333333333333
INC29711,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,12,1,18.616666666666667
INC29712,Variant 8,High,Feature Request,Email,10,2,0.0,0,20,13,0,9.6
INC29713,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,0,1,7.366666666666666
INC29714,Variant 1,Low,Bug,Website,6,3,0.0,0,18,9,0,21.133333333333333
INC29715,Variant 5,High,Feature Request,Website,12,5,1.0,1,60,7,0,8.783333333333333
INC29716,Variant 7,High,Bug,Website,15,6,3.0,0,90,3,0,10.65
INC29717,Variant 4,Low,Service Request,Email,7,4,1.0,0,28,11,1,31.05
INC29718,Variant 11,High,Incident,Website,6,3,0.0,0,18,16,0,5.483333333333333
INC29719,Variant 4,Medium,Technical Issue,Email,7,4,1.0,0,28,18,1,15.433333333333334
INC2972,Variant 3,High,Incident,Email,8,5,1.0,0,40,3,1,6.033333333333333
INC29720,Variant 13,Medium,Bug,Website,11,5,1.0,0,55,17,1,13.3
INC29721,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,13,0,14.4
INC29722,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,0,0,31.133333333333333
INC29723,Variant 6,Low,Bug,Website,10,5,2.0,0,50,1,0,28.966666666666665
INC29724,Variant 7,Medium,Bug,App,15,6,3.0,0,90,15,0,20.616666666666667
INC29725,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,10,0,10.883333333333333
INC29726,Variant 8,Low,Performance Issue,Email,10,3,0.0,0,30,12,1,34.4
INC29727,Variant 1,Medium,Technical Issue,Email,6,3,0.0,0,18,14,1,7.683333333333334
INC29728,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,0,0,9.933333333333334
INC29729,Variant 1,High,Incident,Email,6,3,0.0,0,18,15,0,3.6166666666666667
INC29730,Variant 3,High,Feature Request,Website,8,4,1.0,0,32,15,0,5.866666666666666
INC29731,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,3,1,16.816666666666666
INC29732,Variant 11,Medium,Service Request,Website,6,3,0.0,0,18,2,0,10.65
INC29733,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,1,0,10.816666666666666
INC29734,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,20,0,12.466666666666667
INC29735,Variant 2,Medium,Feature Request,Email,4,2,0.0,1,8,0,1,4.2
INC29736,Variant 3,Low,Performance Issue,Email,8,4,1.0,0,32,6,0,27.7
INC29737,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,2,0,10.233333333333333
INC29738,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,23,0,24.416666666666668
INC29739,Variant 2,Medium,Bug,Email,4,3,0.0,1,12,4,1,3.6166666666666667
INC2974,Variant 7,High,Bug,Email,15,8,3.0,0,120,19,1,9.383333333333333
INC29740,Variant 6,Medium,Bug,Phone,10,7,2.0,0,70,19,1,12.8
INC29741,Variant 3,Low,Feature Request,App,8,5,1.0,0,40,15,0,32.95
INC29742,Variant 9,Low,Feature Request,Email,10,4,1.0,0,40,11,0,34.916666666666664
INC29743,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,9,0,8.133333333333333
INC29745,Variant 5,High,Maintenance,Website,12,4,1.0,1,48,21,1,9.85
INC29746,Variant 3,Medium,Incident,Website,8,5,1.0,0,40,8,1,12.333333333333334
INC29747,Variant 1,Low,Technical Issue,Website,6,3,0.0,0,18,21,0,15.266666666666667
INC29748,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,20,0,7.683333333333334
INC29749,Variant 10,High,Service Request,Website,6,3,1.0,1,18,7,0,6.116666666666666
INC2975,Variant 1,Low,Incident,Website,6,3,0.0,0,18,8,0,20.9
INC29750,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,6,0,12.916666666666666
INC29751,Variant 5,Medium,Bug,Email,12,5,1.0,1,60,21,0,20.116666666666667
INC29752,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,7,0,10.383333333333333
INC29754,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,8,0,13.733333333333333
INC29755,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,9,0,9.066666666666666
INC29756,Variant 1,Medium,Incident,App,6,3,0.0,0,18,21,1,10.466666666666667
INC29758,Variant 3,Medium,Performance Issue,Email,8,5,1.0,0,40,3,0,11.533333333333333
INC29759,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,19,0,10.0
INC2976,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,17,0,6.916666666666667
INC29760,Variant 9,Low,Performance Issue,Email,10,5,1.0,0,50,5,1,35.36666666666667
INC29761,Variant 3,Low,Incident,Phone,8,3,1.0,0,24,20,0,27.4
INC29762,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,7,0,13.733333333333333
INC29763,Variant 3,Low,Service Request,Website,8,3,1.0,0,24,15,0,30.283333333333335
INC29764,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,2,0,5.066666666666666
INC29765,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,11,0,17.183333333333334
INC29766,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,20,0,7.483333333333333
INC29767,Variant 3,Low,Feature Request,Website,8,5,1.0,0,40,13,1,25.666666666666668
INC29768,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,6,0,9.7
INC29769,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,15,0,7.833333333333333
INC2977,Variant 1,Medium,Incident,Website,6,3,0.0,0,18,22,0,9.15
INC29770,Variant 4,Low,Bug,Email,7,4,1.0,0,28,9,0,22.5
INC29771,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,0,0,8.683333333333334
INC29772,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,12,0,17.2
INC29773,Variant 11,Medium,Bug,Email,6,3,0.0,0,18,11,0,6.25
INC29774,Variant 3,Low,Maintenance,Website,8,4,1.0,0,32,23,0,30.816666666666666
INC29775,Variant 9,Medium,Feature Request,Email,10,5,1.0,0,50,7,0,18.416666666666668
INC29776,Variant 1,Medium,Maintenance,Email,6,3,0.0,0,18,1,1,8.4
INC29777,Variant 10,Medium,Bug,Email,6,3,1.0,1,18,3,0,7.15
INC29778,Variant 3,Low,Service Request,Website,8,3,1.0,0,24,23,1,20.3
INC2978,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,6,1,9.466666666666667
INC29781,Variant 1,High,Bug,Website,6,3,0.0,0,18,6,1,4.7
INC29782,Variant 3,High,Maintenance,Email,8,5,1.0,0,40,23,1,7.916666666666667
INC29783,Variant 4,High,Service Request,Website,7,5,1.0,0,35,13,1,5.166666666666667
INC29784,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,5,1,12.666666666666666
INC29785,Variant 1,Low,Incident,Email,6,3,0.0,0,18,13,1,19.266666666666666
INC29786,Variant 8,Low,Bug,Website,10,3,0.0,0,30,11,0,36.016666666666666
INC29787,Variant 11,Low,Bug,Website,6,4,0.0,0,24,11,0,19.916666666666668
INC29788,Variant 1,Medium,Bug,App,6,2,0.0,0,12,1,0,11.7
INC29789,Variant 3,High,Feature Request,Email,8,5,1.0,0,40,17,0,7.25
INC29790,Variant 1,High,Feature Request,Website,6,2,0.0,0,12,21,0,4.516666666666667
INC29791,Variant 1,Medium,Bug,Phone,6,3,0.0,0,18,18,0,8.083333333333334
INC29792,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,14,0,13.483333333333333
INC29793,Variant 3,High,Performance Issue,Website,8,5,1.0,0,40,5,1,7.766666666666667
INC29794,Variant 1,Low,Service Request,Website,6,3,0.0,0,18,14,1,19.833333333333332
INC29795,Variant 2,Medium,Incident,Website,4,3,0.0,1,12,19,1,3.716666666666667
INC29796,Variant 1,High,Bug,Website,6,2,0.0,0,12,17,0,5.25
INC29797,Variant 3,Medium,Feature Request,Email,8,4,1.0,0,32,23,0,13.133333333333333
INC29798,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,18,0,12.216666666666667
INC29799,Variant 8,Medium,Technical Issue,Website,10,3,0.0,0,30,18,0,14.283333333333333
INC2980,Variant 10,Low,Bug,Email,6,4,1.0,1,24,21,0,17.7
INC29800,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,2,0,10.583333333333334
INC29801,Variant 4,Low,Incident,Website,7,3,1.0,0,21,13,1,26.75
INC29802,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,22,0,13.166666666666666
INC29803,Variant 1,Medium,Incident,Email,6,3,0.0,0,18,22,1,8.533333333333333
INC29804,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,14,0,15.833333333333334
INC29805,Variant 7,Medium,Bug,Email,15,9,3.0,0,135,0,1,21.65
INC29806,Variant 1,Low,Service Request,Website,6,2,0.0,0,12,18,1,21.233333333333334
INC29807,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,22,1,11.15
INC29808,Variant 3,Low,Service Request,Email,8,4,1.0,0,32,16,0,30.616666666666667
INC29809,Variant 7,High,Bug,App,15,6,3.0,0,90,9,1,11.316666666666666
INC2981,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,2,0,9.233333333333333
INC29810,Variant 4,Low,Feature Request,Website,7,6,1.0,0,42,9,0,25.483333333333334
INC29811,Variant 3,Low,Incident,Email,8,6,1.0,0,48,6,1,34.31666666666667
INC29812,Variant 4,Medium,Feature Request,Email,7,4,1.0,0,28,8,1,12.4
INC29813,Variant 2,Medium,Bug,Website,4,2,0.0,1,8,12,0,4.533333333333333
INC29814,Variant 4,Low,Feature Request,Website,7,4,1.0,0,28,3,0,26.966666666666665
INC29815,Variant 1,High,Bug,Email,6,2,0.0,0,12,6,0,4.383333333333334
INC29816,Variant 2,High,Service Request,Email,4,2,0.0,1,8,2,0,1.6
INC29817,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,7,0,13.933333333333334
INC29818,Variant 1,Medium,Bug,Email,6,2,0.0,0,12,5,0,7.883333333333334
INC29819,Variant 3,Medium,Technical Issue,Email,8,4,1.0,0,32,5,0,14.633333333333333
INC2982,Variant 1,Low,Service Request,Email,6,2,0.0,0,12,20,0,17.716666666666665
INC29820,Variant 1,Medium,Feature Request,App,6,3,0.0,0,18,12,0,10.0
INC29821,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,1,0,12.7
INC29822,Variant 10,Low,Performance Issue,Website,6,4,1.0,1,24,22,0,21.183333333333334
INC29823,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,3,1,10.583333333333334
INC29824,Variant 4,High,Maintenance,Email,7,3,1.0,0,21,21,0,7.4
INC29825,Variant 11,Medium,Technical Issue,Website,6,4,0.0,0,24,18,1,6.816666666666666
INC29826,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,23,0,12.283333333333333
INC29827,Variant 8,Medium,Performance Issue,Website,10,3,0.0,0,30,17,0,17.85
INC29828,Variant 4,Low,Bug,Website,7,5,1.0,0,35,13,0,20.416666666666668
INC29829,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,14,0,14.1
INC2983,Variant 6,Low,Feature Request,Email,10,6,2.0,0,60,2,0,30.65
INC29830,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,1,0,5.4
INC29831,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,15,1,17.766666666666666
INC29832,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,2,0,12.95
INC29833,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,20,1,6.466666666666667
INC29834,Variant 5,Medium,Performance Issue,App,12,5,1.0,1,60,11,0,18.75
INC29835,Variant 1,Low,Bug,Website,6,2,0.0,0,12,7,0,18.433333333333334
INC29836,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,21,1,13.216666666666667
INC29837,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,0,0,8.216666666666667
INC29838,Variant 11,High,Bug,Phone,6,3,0.0,0,18,22,1,4.95
INC29839,Variant 1,High,Maintenance,Website,6,3,0.0,0,18,17,0,4.583333333333333
INC2984,Variant 9,Low,Incident,Email,10,4,1.0,0,40,3,0,33.733333333333334
INC29840,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,19,0,10.95
INC29841,Variant 1,High,Bug,Email,6,2,0.0,0,12,20,0,4.616666666666666
INC29842,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,13,1,10.916666666666666
